year,month,day,air_temp,rain,water_temp,water_fowl,date
2023,06,20,19,No,16,2,2023-06-20
2023,06,20,19,No,17,6,2023-06-20
2023,06,20,19,No,16,3,2023-06-20
2024,09,01,20,Yes,22,12,2024-09-01
2024,09,01,20,Yes,22,33,2024-09-01
2024,09,01,20,Yes,20,7,2024-09-01
2024,09,01,20,Yes,18,10,2024-09-01
2024,09,02,13,No,23,34,2024-09-02
2024,09,02,13,No,23,12,2024-09-02
2024,09,02,13,No,21,60,2024-09-02
2024,09,02,13,No,21,3,2024-09-02
2024,09,02,13,No,20,9,2024-09-02
2024,09,02,13,No,20,3,2024-09-02
2024,09,02,13,No,21,25,2024-09-02
2024,09,02,13,No,20,3,2024-09-02
2024,09,03,14,No,22,11,2024-09-03
2022,06,17,20,No,11,21,2022-06-17
2022,06,17,20,No,14,66,2022-06-17
2022,06,17,20,No,15,3,2022-06-17
2022,06,17,20,No,15,17,2022-06-17
2022,06,17,20,No,15,3,2022-06-17
2022,06,17,20,No,11.5,31,2022-06-17
2022,06,17,20,No,11.5,102,2022-06-17
2022,06,17,20,No,15,1,2022-06-17
2023,07,28,22,Yes,21,11,2023-07-28
2023,07,28,22,Yes,20,2,2023-07-28
2023,07,28,22,Yes,20,63,2023-07-28
2023,07,28,22,Yes,17,3,2023-07-28
2018,08,27,20,No,17,15,2018-08-27
2018,08,27,20,No,18,16,2018-08-27
2018,08,27,20,No,18,3,2018-08-27
2018,08,27,20,No,21,3,2018-08-27
2018,08,27,20,No,9,20,2018-08-27
2018,08,27,20,No,9,75,2018-08-27
2019,08,11,15,No,12,4,2019-08-11
2019,08,11,15,No,12,12,2019-08-11
2019,08,11,15,No,15,24,2019-08-11
2019,08,11,15,No,16,7,2019-08-11
2019,08,11,15,No,14,2,2019-08-11
2019,08,11,15,No,7,6,2019-08-11
2019,08,11,15,No,7,19,2019-08-11
2019,08,28,19,Yes,18,4,2019-08-28
2019,08,28,19,Yes,18,9,2019-08-28
2019,08,28,19,Yes,18,2,2019-08-28
2019,08,28,19,Yes,22,12,2019-08-28
2020,08,24,22,No,18,7,2020-08-24
2020,08,24,22,No,21,23,2020-08-24
2020,08,24,22,No,22,3,2020-08-24
2020,08,24,22,No,21,1,2020-08-24
2020,08,24,22,No,19,10,2020-08-24
2020,08,24,22,No,18,30,2020-08-24
2020,08,24,22,No,18,36,2020-08-24
2021,06,09,21,No,15,3,2021-06-09
2021,06,09,21,No,14,10,2021-06-09
2021,06,09,21,No,12,2,2021-06-09
2021,06,09,21,No,12,15,2021-06-09
2022,08,11,19,No,17,44,2022-08-11
2022,08,11,19,No,20,12,2022-08-11
2022,08,11,19,No,21,13,2022-08-11
2022,08,11,19,No,18,6,2022-08-11
2022,08,11,19,No,17,23,2022-08-11
2024,07,25,17,Yes,21,7,2024-07-25
2024,07,25,17,Yes,17,15,2024-07-25
2024,08,17,21,Yes,22,7,2024-08-17
2024,08,17,21,Yes,22,2,2024-08-17
2024,08,17,21,Yes,22,3,2024-08-17
2024,08,17,21,Yes,23,22,2024-08-17
2024,08,17,21,Yes,22,5,2024-08-17
2024,08,17,21,Yes,17,7,2024-08-17
2024,08,18,22,No,23,29,2024-08-18
2024,08,18,22,No,14,2,2024-08-18
2024,08,19,15,Yes,14,37,2024-08-19
2024,08,19,15,Yes,17,2,2024-08-19
2024,08,20,13,No,16,14,2024-08-20
2024,08,20,13,No,15,22,2024-08-20
2024,08,20,13,No,17,4,2024-08-20
2024,08,20,13,No,17,12,2024-08-20
2024,08,20,13,No,17,3,2024-08-20
2024,08,21,12,No,18,3,2024-08-21
2024,08,21,12,No,18,7,2024-08-21
2024,08,21,12,No,19,105,2024-08-21
2024,08,21,12,No,17,23,2024-08-21
2024,08,21,12,No,17,4,2024-08-21
2024,08,21,12,No,17,13,2024-08-21
2019,06,18,13,No,11,1,2019-06-18
2019,06,18,13,No,11,3,2019-06-18
2019,06,18,13,No,10,12,2019-06-18
2019,06,18,13,No,10,22,2019-06-18
2019,06,18,13,No,11,55,2019-06-18
2019,07,24,19,No,10,1,2019-07-24
2019,07,24,19,No,11,1,2019-07-24
2019,07,24,19,No,16,1,2019-07-24
2019,07,24,19,No,17,8,2019-07-24
2019,07,24,19,No,11,8,2019-07-24
2019,07,24,19,No,11,14,2019-07-24
2020,08,17,18,Yes,22,4,2020-08-17
2020,08,17,18,Yes,20,38,2020-08-17
2020,08,17,18,Yes,21,12,2020-08-17
2020,08,17,18,Yes,22,15,2020-08-17
2020,08,17,18,Yes,18,6,2020-08-17
2020,08,17,18,Yes,19,28,2020-08-17
2020,08,28,18,No,18,7,2020-08-28
2020,08,28,18,No,17,14,2020-08-28
2020,08,28,18,No,19,2,2020-08-28
2020,08,28,18,No,20,3,2020-08-28
2020,08,28,18,No,16,15,2020-08-28
2018,08,20,21,No,22,5,2018-08-20
2018,08,20,21,No,21,12,2018-08-20
2018,08,20,21,No,20,2,2018-08-20
2018,08,20,21,No,23,36,2018-08-20
2018,08,20,21,No,18,8,2018-08-20
2018,08,20,21,No,18,12,2018-08-20
2019,07,26,18,No,10,30,2019-07-26
2019,07,26,18,No,16,12,2019-07-26
2019,07,26,18,No,16,2,2019-07-26
2019,07,26,18,No,15,40,2019-07-26
2019,07,26,18,No,15,6,2019-07-26
2019,07,26,18,No,15,2,2019-07-26
2019,07,26,18,No,15,13,2019-07-26
2019,08,21,21,No,13,5,2019-08-21
2019,08,21,21,No,16,3,2019-08-21
2019,08,21,21,No,20,14,2019-08-21
2019,08,21,21,No,18,5,2019-08-21
2021,06,24,14,No,7,14,2021-06-24
2021,06,24,14,No,8,22,2021-06-24
2021,06,24,14,No,13,2,2021-06-24
2021,06,24,14,No,15,3,2021-06-24
2021,06,24,14,No,12,29,2021-06-24
2021,06,24,14,No,10,13,2021-06-24
2021,06,24,14,No,7,25,2021-06-24
2021,07,28,19,Yes,17,61,2021-07-28
2021,07,28,19,Yes,14,19,2021-07-28
2021,07,28,19,Yes,13,40,2021-07-28
2021,07,28,19,Yes,16,3,2021-07-28
2021,07,31,14,No,21,6,2021-07-31
2021,07,31,14,No,21,3,2021-07-31
2021,07,31,14,No,17,5,2021-07-31
2021,07,31,14,No,16,10,2021-07-31
2021,08,28,21,No,18,61,2021-08-28
2021,08,28,21,No,19,3,2021-08-28
2021,08,28,21,No,19,16,2021-08-28
2021,08,28,21,No,20,1,2021-08-28
2021,08,28,21,No,22,2,2021-08-28
2022,05,25,14,No,13,10,2022-05-25
2022,05,25,14,No,13,4,2022-05-25
2022,05,25,14,No,11,7,2022-05-25
2022,05,25,14,No,11,11,2022-05-25
2022,05,25,14,No,11,5,2022-05-25
2022,05,25,14,No,10,2,2022-05-25
2022,05,25,14,No,13,5,2022-05-25
2022,05,25,14,No,13,30,2022-05-25
2022,05,25,14,No,12,7,2022-05-25
2023,08,30,17,Yes,18,4,2023-08-30
2023,08,30,17,Yes,19,6,2023-08-30
2023,08,30,17,Yes,18,2,2023-08-30
2023,08,30,17,Yes,17,2,2023-08-30
2023,08,30,17,Yes,18,25,2023-08-30
2023,08,30,17,Yes,21,5,2023-08-30
2018,08,24,18,No,19,5,2018-08-24
2018,08,24,18,No,20,27,2018-08-24
2018,08,24,18,No,20,2,2018-08-24
2018,08,24,18,No,20,3,2018-08-24
2018,08,24,18,No,20,20,2018-08-24
2018,08,24,18,No,16,17,2018-08-24
2018,08,24,18,No,16,57,2018-08-24
2019,05,25,12,No,7,34,2019-05-25
2019,05,25,12,No,7,23,2019-05-25
2019,05,25,12,No,6,5,2019-05-25
2019,05,25,12,No,8,13,2019-05-25
2019,05,25,12,No,5,4,2019-05-25
2019,05,25,12,No,5,18,2019-05-25
2019,05,25,12,No,6,100,2019-05-25
2019,05,27,14,No,11,6,2019-05-27
2019,05,27,14,No,11,2,2019-05-27
2019,05,27,14,No,8,5,2019-05-27
2019,05,27,14,No,6,24,2019-05-27
2019,05,27,14,No,6,18,2019-05-27
2021,07,21,17,Yes,16,6,2021-07-21
2021,07,21,17,Yes,16,4,2021-07-21
2021,07,21,17,Yes,21,1,2021-07-21
2021,07,21,17,Yes,15,20,2021-07-21
2021,07,21,17,Yes,15,41,2021-07-21
2023,08,02,17,No,20,5,2023-08-02
2023,08,02,17,No,24,7,2023-08-02
2023,08,02,17,No,22,4,2023-08-02
2023,08,02,17,No,20,89,2023-08-02
2023,08,02,17,No,19,13,2023-08-02
2021,07,01,20,Yes,5,8,2021-07-01
2021,07,01,20,Yes,8,12,2021-07-01
2021,07,01,20,Yes,15,1,2021-07-01
2021,07,01,20,Yes,15,10,2021-07-01
2021,07,01,20,Yes,18,7,2021-07-01
2021,07,01,20,Yes,12,3,2021-07-01
2021,07,01,20,Yes,10,35,2021-07-01
2021,07,01,20,Yes,12,2,2021-07-01
2021,07,20,20,No,18,51,2021-07-20
2021,07,20,20,No,15,14,2021-07-20
2021,07,20,20,No,14,25,2021-07-20
2021,07,20,20,No,19,3,2021-07-20
2021,08,05,18,No,22,16,2021-08-05
2021,08,05,18,No,17,18,2021-08-05
2021,08,05,18,No,16,32,2021-08-05
2021,08,05,18,No,19,9,2021-08-05
2021,08,24,22,No,20,7,2021-08-24
2021,08,24,22,No,19,27,2021-08-24
2021,08,24,22,No,22,2,2021-08-24
2021,08,24,22,No,21,31,2021-08-24
2021,08,24,22,No,22,22,2021-08-24
2022,06,02,12,Yes,12,2,2022-06-02
2022,06,02,12,Yes,13,6,2022-06-02
2022,06,02,12,Yes,12,1,2022-06-02
2022,06,02,12,Yes,13,2,2022-06-02
2022,06,02,12,Yes,10,15,2022-06-02
2022,06,02,12,Yes,10,57,2022-06-02
2022,06,02,12,Yes,14,23,2022-06-02
2024,08,21,12,No,16,3,2024-08-21
2020,07,04,23,No,11,2,2020-07-04
2020,07,04,23,No,12,4,2020-07-04
2020,07,04,23,No,12,53,2020-07-04
2022,06,26,19,No,13,6,2022-06-26
2022,06,26,19,No,14,14,2022-06-26
2022,06,26,19,No,17,1,2022-06-26
2022,06,26,19,No,17,2,2022-06-26
2022,06,26,19,No,15,4,2022-06-26
2022,06,26,19,No,16,19,2022-06-26
2022,06,26,19,No,17,1,2022-06-26
2022,06,29,13,No,10,10,2022-06-29
2022,06,29,13,No,13,4,2022-06-29
2022,06,29,13,No,15,6,2022-06-29
2022,06,29,13,No,15,25,2022-06-29
2022,06,29,13,No,16,40,2022-06-29
2022,06,29,13,No,11,1,2022-06-29
2022,06,29,13,No,11,87,2022-06-29
2022,07,05,20,No,13,22,2022-07-05
2022,07,05,20,No,16,58,2022-07-05
2022,07,05,20,No,18,36,2022-07-05
2022,07,05,20,No,12,20,2022-07-05
2023,06,12,15,Yes,16,9,2023-06-12
2023,06,12,15,Yes,13,8,2023-06-12
2023,08,17,19,No,20,53,2023-08-17
2023,08,17,19,No,18,8,2023-08-17
2023,08,17,19,No,17,7,2023-08-17
2023,08,17,19,No,17,14,2023-08-17
2023,08,17,19,No,16,14,2023-08-17
2020,09,06,12,No,10,2,2020-09-06
2020,09,06,12,No,12,33,2020-09-06
2020,09,06,12,No,17,2,2020-09-06
2020,09,06,12,No,18,3,2020-09-06
2020,09,06,12,No,13,9,2020-09-06
2022,07,01,19,No,15,10,2022-07-01
2022,07,01,19,No,15,30,2022-07-01
2022,07,01,19,No,15,4,2022-07-01
2022,07,01,19,No,15,3,2022-07-01
2022,07,01,19,No,15,20,2022-07-01
2022,07,01,19,No,14,3,2022-07-01
2022,07,01,19,No,13,24,2022-07-01
2022,07,01,19,No,13,7,2022-07-01
2022,07,02,17,Yes,12,6,2022-07-02
2022,07,02,17,Yes,11.5,7,2022-07-02
2022,07,02,17,Yes,11,61,2022-07-02
2022,08,21,20,Yes,21,3,2022-08-21
2022,08,21,20,Yes,19,32,2022-08-21
2022,08,21,20,Yes,23,100,2022-08-21
2022,08,21,20,Yes,20,26,2022-08-21
2022,08,21,20,Yes,23,13,2022-08-21
2023,07,11,20,No,21,5,2023-07-11
2023,07,11,20,No,21,53,2023-07-11
2023,07,11,20,No,21,5,2023-07-11
2023,07,11,20,No,21,130,2023-07-11
2023,07,11,20,No,22,2,2023-07-11
2023,07,11,20,No,20,96,2023-07-11
2023,07,11,20,No,20,27,2023-07-11
2023,08,31,14,No,19,14,2023-08-31
2023,08,31,14,No,17,4,2023-08-31
2023,08,31,14,No,17,89,2023-08-31
2023,08,31,14,No,20,26,2023-08-31
2024,05,24,15,Yes,15,2,2024-05-24
2024,05,24,15,Yes,14,2,2024-05-24
2024,05,24,15,Yes,13,18,2024-05-24
2024,07,23,22,No,20,20,2024-07-23
2024,07,23,22,No,22,11,2024-07-23
2024,07,23,22,No,23,8,2024-07-23
2024,07,23,22,Yes,18,8,2024-07-23
2024,07,23,22,Yes,19,37,2024-07-23
2024,07,23,22,Yes,20,17,2024-07-23
2020,09,01,20,No,12,5,2020-09-01
2020,09,01,20,No,12,31,2020-09-01
2020,09,01,20,No,16,7,2020-09-01
2020,09,01,20,No,16,37,2020-09-01
2021,07,17,19,No,16,51,2021-07-17
2021,07,17,19,No,17,3,2021-07-17
2021,07,17,19,No,18,7,2021-07-17
2021,07,17,19,No,17,5,2021-07-17
2022,07,17,21,No,15,24,2022-07-17
2022,07,17,21,No,16,8,2022-07-17
2022,07,17,21,No,17,37,2022-07-17
2022,07,17,21,No,21,6,2022-07-17
2022,07,17,21,No,19,3,2022-07-17
2022,08,17,19,No,22,18,2022-08-17
2022,08,17,19,No,21,25,2022-08-17
2022,08,17,19,No,21,4,2022-08-17
2022,08,17,19,No,22,7,2022-08-17
2022,08,17,19,No,21,15,2022-08-17
2022,08,17,19,No,21,68,2022-08-17
2022,08,17,19,No,18,7,2022-08-17
2022,08,31,18,Yes,22,34,2022-08-31
2022,08,31,18,Yes,20,14,2022-08-31
2022,08,31,18,Yes,18,6,2022-08-31
2022,08,31,18,Yes,19,8,2022-08-31
2023,05,30,17,No,12,2,2023-05-30
2023,05,30,17,No,12,4,2023-05-30
2023,05,30,17,No,11,2,2023-05-30
2023,05,30,17,No,12,3,2023-05-30
2023,05,30,17,No,12,11,2023-05-30
2023,05,30,17,No,12,1,2023-05-30
2023,05,30,17,No,11,8,2023-05-30
2023,05,30,17,No,12,20,2023-05-30
2023,05,30,17,No,12,30,2023-05-30
2023,08,01,16,No,20,1,2023-08-01
2023,08,01,16,No,19,19,2023-08-01
2023,08,01,16,No,20,3,2023-08-01
2023,08,01,16,No,20,6,2023-08-01
2023,08,01,16,No,20,64,2023-08-01
2023,08,01,16,No,19,5,2023-08-01
2024,07,04,19,No,17,7,2024-07-04
2024,07,04,19,No,17,3,2024-07-04
2024,07,04,19,No,18,4,2024-07-04
2024,07,04,19,No,18,13,2024-07-04
2024,07,04,19,No,17,2,2024-07-04
2024,07,04,19,No,17,7,2024-07-04
2024,09,06,20,Yes,18,34,2024-09-06
2024,09,06,20,Yes,23,4,2024-09-06
2024,09,06,20,Yes,21,3,2024-09-06
2024,09,06,20,Yes,20,15,2024-09-06
2021,07,15,21,No,16,50,2021-07-15
2021,07,15,21,No,16,5,2021-07-15
2021,07,15,21,No,15,20,2021-07-15
2021,07,15,21,No,19,3,2021-07-15
2022,06,04,10,Yes,13,7,2022-06-04
2022,06,04,10,Yes,10,38,2022-06-04
2022,06,04,10,Yes,10,12,2022-06-04
2022,06,24,18,No,9,7,2022-06-24
2022,06,24,18,No,11,71,2022-06-24
2022,06,24,18,No,14,16,2022-06-24
2022,06,24,18,No,14,9,2022-06-24
2022,06,24,18,No,10,22,2022-06-24
2022,06,24,18,No,12,69,2022-06-24
2022,07,09,20,No,14,31,2022-07-09
2022,07,09,20,No,16,7,2022-07-09
2022,07,09,20,No,16,4,2022-07-09
2022,08,08,22,No,16,108,2022-08-08
2022,08,08,22,No,17,41,2022-08-08
2022,08,08,22,No,20,7,2022-08-08
2022,08,08,22,No,21,34,2022-08-08
2022,08,08,22,No,22,4,2022-08-08
2022,08,08,22,No,22,2,2022-08-08
2022,08,08,22,No,17,19,2022-08-08
2022,08,08,22,No,16,113,2022-08-08
2022,08,08,22,No,17,17,2022-08-08
2022,08,20,20,No,18,21,2022-08-20
2022,08,20,20,No,19,102,2022-08-20
2022,08,20,20,No,23,3,2022-08-20
2022,08,20,20,No,22,2,2022-08-20
2022,08,20,20,No,22,36,2022-08-20
2022,08,20,20,No,22,4,2022-08-20
2024,07,26,17,No,16,11,2024-07-26
2024,07,26,17,No,17,73,2024-07-26
2024,07,29,21,No,22,41,2024-07-29
2024,07,29,21,No,23,8,2024-07-29
2024,07,29,21,No,23,2,2024-07-29
2024,07,29,21,No,23,6,2024-07-29
2024,07,29,21,No,19,27,2024-07-29
2024,07,29,21,No,19,24,2024-07-29
2021,07,27,20,No,20,12,2021-07-27
2021,07,27,20,No,22,6,2021-07-27
2021,07,27,20,No,22,12,2021-07-27
2021,07,27,20,No,21,1,2021-07-27
2021,07,27,20,No,23,4,2021-07-27
2021,07,27,20,No,19,25,2021-07-27
2021,07,27,20,No,16,3,2021-07-27
2018,08,10,19,Yes,20,2,2018-08-10
2018,08,10,19,Yes,23,5,2018-08-10
2018,08,10,19,Yes,23,1,2018-08-10
2018,08,10,19,Yes,21,3,2018-08-10
2018,08,10,19,Yes,22,2,2018-08-10
2018,08,10,19,Yes,22,4,2018-08-10
2018,08,10,19,Yes,14,21,2018-08-10
2018,08,10,19,Yes,14,55,2018-08-10
2020,07,24,22,No,17,4,2020-07-24
2020,07,24,22,No,16,2,2020-07-24
2020,07,24,22,No,16,20,2020-07-24
2020,07,24,22,No,16,15,2020-07-24
2021,06,11,18,No,15,6,2021-06-11
2021,06,11,18,No,15,6,2021-06-11
2021,06,11,18,No,12,3,2021-06-11
2021,06,20,14,No,10,12,2021-06-20
2021,06,20,14,No,10,50,2021-06-20
2021,06,20,14,No,14,6,2021-06-20
2021,06,20,14,No,14,2,2021-06-20
2021,06,20,14,No,10,14,2021-06-20
2021,06,20,14,No,8,19,2021-06-20
2021,06,20,14,No,5,4,2021-06-20
2022,07,21,22,No,17,20,2022-07-21
2022,07,21,22,No,18,5,2022-07-21
2022,07,21,22,No,18,7,2022-07-21
2022,07,21,22,No,19,15,2022-07-21
2022,07,21,22,No,19,4,2022-07-21
2022,07,21,22,No,13,11,2022-07-21
2022,07,21,22,No,18,3,2022-07-21
2023,06,27,20,Yes,21,18,2023-06-27
2023,06,27,20,Yes,20,3,2023-06-27
2023,06,27,20,Yes,16,18,2023-06-27
2023,06,27,20,Yes,16,61,2023-06-27
2023,06,27,20,Yes,21,2,2023-06-27
2024,06,20,20,Yes,19,15,2024-06-20
2024,06,20,20,Yes,16,1,2024-06-20
2024,06,20,20,Yes,16,7,2024-06-20
2024,06,20,20,Yes,18,20,2024-06-20
2024,06,20,20,Yes,16,22,2024-06-20
2024,06,20,20,Yes,11,5,2024-06-20
2021,06,17,16,No,10,21,2021-06-17
2021,06,17,16,No,8,48,2021-06-17
2021,06,17,16,No,13,2,2021-06-17
2021,06,17,16,No,12,1,2021-06-17
2021,06,17,16,No,13,1,2021-06-17
2021,06,17,14,No,8,4,2021-06-17
2021,06,17,14,No,6,10,2021-06-17
2021,06,17,14,No,10,45,2021-06-17
2021,07,23,17,No,17,14,2021-07-23
2021,07,23,17,No,18,27,2021-07-23
2021,07,23,17,No,18,31,2021-07-23
2021,07,23,17,No,18,3,2021-07-23
2023,08,12,20,No,20,19,2023-08-12
2023,08,12,20,No,19,2,2023-08-12
2023,08,12,20,No,20,1,2023-08-12
2023,08,12,20,No,18,4,2023-08-12
2023,08,12,20,No,18,73,2023-08-12
2023,08,13,18,Yes,16,7,2023-08-13
2023,08,13,18,Yes,20,7,2023-08-13
2023,08,13,18,Yes,17,15,2023-08-13
2023,08,13,18,Yes,20,2,2023-08-13
2023,08,13,18,Yes,20,2,2023-08-13
2023,08,13,18,Yes,14,12,2023-08-13
2023,08,13,18,Yes,15,69,2023-08-13
2023,08,13,18,Yes,16,4,2023-08-13
2023,08,14,17,No,16,7,2023-08-14
2023,08,14,17,No,19,10,2023-08-14
2023,08,14,17,No,14,4,2023-08-14
2023,08,14,17,No,14,23,2023-08-14
2023,08,14,17,No,17,7,2023-08-14
2023,08,19,15,No,9,21,2023-08-19
2023,08,19,15,No,13,3,2023-08-19
2023,08,19,15,No,18,12,2023-08-19
2023,08,19,15,No,13,48,2023-08-19
2023,08,19,15,No,13,2,2023-08-19
2019,08,04,20,No,14,4,2019-08-04
2019,08,04,20,No,16,12,2019-08-04
2019,08,04,20,No,15,6,2019-08-04
2019,08,04,20,No,17,2,2019-08-04
2022,07,30,18,No,7,6,2022-07-30
2022,07,30,18,No,10,4,2022-07-30
2022,07,30,18,No,13,10,2022-07-30
2022,07,30,18,No,11,19,2022-07-30
2022,07,30,18,No,12,78,2022-07-30
2022,07,30,18,No,15,3,2022-07-30
2023,05,26,10,No,11,17,2023-05-26
2023,05,26,10,No,11,18,2023-05-26
2023,05,26,10,No,10,15,2023-05-26
2023,05,26,10,No,12,20,2023-05-26
2023,05,26,10,No,10,10,2023-05-26
2023,05,26,10,No,10,10,2023-05-26
2023,05,26,10,No,8,7,2023-05-26
2023,05,26,10,No,10,21,2023-05-26
2023,05,26,10,No,7,5,2023-05-26
2020,08,21,20,No,18,5,2020-08-21
2020,08,21,20,No,18,41,2020-08-21
2020,08,21,20,No,19,1,2020-08-21
2020,08,21,20,No,19,7,2020-08-21
2020,08,21,20,No,20,4,2020-08-21
2020,08,21,20,No,16,15,2020-08-21
2020,08,21,20,No,15,10,2020-08-21
2023,08,08,18,Yes,20,8,2023-08-08
2023,08,08,18,Yes,19,15,2023-08-08
2023,08,08,18,Yes,19,3,2023-08-08
2023,08,08,18,Yes,19,3,2023-08-08
2023,08,08,18,Yes,20,68,2023-08-08
2023,08,08,18,Yes,20,94,2023-08-08
2023,08,08,18,Yes,21,21,2023-08-08
2024,05,27,16,Yes,16,5,2024-05-27
2024,05,27,16,Yes,14,3,2024-05-27
2024,05,27,16,Yes,14,2,2024-05-27
2024,05,27,16,Yes,13,4,2024-05-27
2024,05,27,16,Yes,14,47,2024-05-27
2024,05,27,16,Yes,14,23,2024-05-27
2024,07,11,19,Yes,20,3,2024-07-11
2024,07,11,19,Yes,20,24,2024-07-11
2024,07,11,19,Yes,22,24,2024-07-11
2024,07,11,19,Yes,25,11,2024-07-11
2024,07,11,19,Yes,20,7,2024-07-11
2024,07,11,19,Yes,20,31,2024-07-11
2024,08,14,17,No,21,14,2024-08-14
2024,08,14,17,No,22,7,2024-08-14
2024,08,14,17,No,22,3,2024-08-14
2024,08,14,17,No,14,17,2024-08-14
2024,08,14,17,No,15,63,2024-08-14
2024,08,14,17,No,10,4,2024-08-14
2021,07,14,23,Yes,19,4,2021-07-14
2021,07,14,23,Yes,16,3,2021-07-14
2021,07,14,23,Yes,15,5,2021-07-14
2021,07,14,23,Yes,16,7,2021-07-14
2021,07,14,23,Yes,17,5,2021-07-14
2021,07,14,23,Yes,15,9,2021-07-14
2021,07,14,23,Yes,14,33,2021-07-14
2024,05,29,15,Yes,13,4,2024-05-29
2024,05,29,15,Yes,15,10,2024-05-29
2024,05,29,15,Yes,14,6,2024-05-29
2024,05,29,15,Yes,13,2,2024-05-29
2024,05,29,15,Yes,15,2,2024-05-29
2024,05,29,15,Yes,16,10,2024-05-29
2024,05,29,15,Yes,16,30,2024-05-29
2024,05,29,15,Yes,16,15,2024-05-29
2024,06,25,17,No,10,4,2024-06-25
2024,06,25,17,No,15,7,2024-06-25
2024,06,25,17,No,18,2,2024-06-25
2024,06,25,17,No,15,32,2024-06-25
2024,06,25,17,No,13,102,2024-06-25
2024,08,08,22,No,23,53,2024-08-08
2024,08,08,22,No,21,7,2024-08-08
2020,07,13,20,Yes,12,38,2020-07-13
2020,07,13,20,Yes,19,1,2020-07-13
2020,07,13,20,Yes,20,3,2020-07-13
2020,07,13,20,Yes,21,21,2020-07-13
2020,07,13,20,Yes,18,1,2020-07-13
2020,07,13,20,Yes,18,57,2020-07-13
2020,07,13,20,Yes,21,15,2020-07-13
2022,07,16,20,No,20,16,2022-07-16
2022,07,16,20,No,20,12,2022-07-16
2022,07,16,20,No,21,4,2022-07-16
2019,08,18,20,Yes,14,20,2019-08-18
2019,08,18,20,Yes,18,4,2019-08-18
2019,08,18,20,Yes,16,5,2019-08-18
2019,08,18,20,Yes,16,13,2019-08-18
2019,08,18,20,Yes,18,6,2019-08-18
2022,06,18,12,No,13,3,2022-06-18
2022,06,18,12,No,13,13,2022-06-18
2022,06,18,12,No,9,3,2022-06-18
2022,06,18,12,No,9,37,2022-06-18
2022,06,18,12,No,10,21,2022-06-18
2022,06,19,11,No,9,2,2022-06-19
2022,06,19,11,No,9,4,2022-06-19
2022,06,19,11,No,9,1,2022-06-19
2022,06,19,11,No,10.5,2,2022-06-19
2022,06,19,11,No,6,2,2022-06-19
2022,06,19,11,No,6,37,2022-06-19
2022,06,19,11,No,9,35,2022-06-19
2019,08,08,20,No,17,3,2019-08-08
2019,08,08,20,No,19,14,2019-08-08
2019,08,08,20,No,18,3,2019-08-08
2019,08,08,20,No,20,21,2019-08-08
2019,08,08,20,No,18,8,2019-08-08
2019,08,08,20,No,18,12,2019-08-08
2019,08,08,20,No,22,12,2019-08-08
2021,07,08,16,Yes,18,30,2021-07-08
2021,07,08,16,Yes,20,10,2021-07-08
2022,07,25,19,Yes,13,11,2022-07-25
2022,07,25,19,Yes,9,7,2022-07-25
2022,07,25,19,Yes,9,42,2022-07-25
2019,08,03,18,No,16,10,2019-08-03
2019,08,03,18,No,18,1,2019-08-03
2019,08,03,18,No,18,12,2019-08-03
2019,08,03,18,No,17,2,2019-08-03
2019,08,03,18,No,15,6,2019-08-03
2019,08,03,18,No,15,10,2019-08-03
2018,09,03,22,No,19,2,2018-09-03
2018,09,03,22,No,20,6,2018-09-03
2018,09,03,22,No,18,3,2018-09-03
2018,09,03,22,No,19,2,2018-09-03
2018,09,03,22,No,19,21,2018-09-03
2018,09,03,22,No,16,14,2018-09-03
2018,09,03,22,No,16,4,2018-09-03
2021,07,12,20,Yes,16,17,2021-07-12
2021,07,12,20,Yes,19,36,2021-07-12
2021,07,12,20,Yes,15,20,2021-07-12
2021,07,12,20,Yes,16,2,2021-07-12
2021,07,12,20,Yes,15,16,2021-07-12
2021,07,12,20,Yes,17,22,2021-07-12
2023,07,16,20,Yes,21,12,2023-07-16
2023,07,16,20,Yes,20,1,2023-07-16
2023,07,16,20,Yes,20,7,2023-07-16
2023,07,16,20,Yes,20,1,2023-07-16
2023,07,16,20,Yes,20,5,2023-07-16
2023,07,16,20,Yes,18,4,2023-07-16
2023,07,16,20,Yes,18,99,2023-07-16
2023,07,16,20,Yes,18,8,2023-07-16
2023,07,17,19,Yes,22,6,2023-07-17
2023,07,17,19,Yes,20,9,2023-07-17
2023,07,17,19,Yes,21,2,2023-07-17
2023,07,17,19,Yes,18,96,2023-07-17
2023,07,17,19,Yes,18,3,2023-07-17
2018,08,31,18,No,16,3,2018-08-31
2018,08,31,18,No,15,20,2018-08-31
2018,08,31,18,No,13,7,2018-08-31
2018,08,31,18,No,14,30,2018-08-31
2018,08,31,18,No,18,15,2018-08-31
2018,08,31,18,No,16,20,2018-08-31
2018,08,31,18,No,15,20,2018-08-31
2018,08,31,18,No,16,7,2018-08-31
2019,08,30,18,No,17,50,2019-08-30
2019,08,30,18,No,19,40,2019-08-30
2019,08,30,18,No,19,6,2019-08-30
2019,08,30,18,No,18,6,2019-08-30
2019,08,30,18,No,18,14,2019-08-30
2019,08,30,18,No,14,5,2019-08-30
2019,07,14,18,Yes,15,10,2019-07-14
2019,07,14,18,Yes,16,20,2019-07-14
2019,07,14,18,Yes,8,2,2019-07-14
2019,07,14,18,Yes,9,19,2019-07-14
